Empty;Team;Opponent;Empty2;Empty3;wOBA;wOBA_Diff;ISO;ISO_Diff;SLG;SO/AB;HR/AB;SB/G;Pro;My;Ump;Bargain;ParkRank;Runs;Opp_Run;Delta;ML;OU;ML%;Temp;Rating;WindSpd;WindDir;Humidity;Adv15_Cnt;Adv15_Dist;Adv15_EV;Adv15_FB;Adv15_GB;Adv15_LD;Adv15_HH;Adv15_DistDelta;Adv15_EVDelta;Adv15_HHDelta;Adv15_Air;AdvYear_Cnt;AdvYear_Dist;AdvYear_EV;AdvYear_FB;AdvYear_GB;AdvYear_LD;AdvYear_HH;AdvYear_GB/FB;AdvYear_Air;FantYear_PPG;FantYear_Change;FantYear_PlusMinus;FantYear_Consist;FantYear_Upside;FantYear_Duds;FantYear_Count;FantMonth_PPG;FantMonth_Change;FantMonth_Consist;FantMonth_Upside;FantMonth_Duds;FantMonth_Count
;@HOU - L McCullers (R);@HOU;Minute Maid Park;;;5.95;18.8;1.5;-0.14;661.1;;6.09;;0%;0;0;0;0;0;0;;1;0;0;;98%;54;3.8;5.3;-0.1;172;9;50;50;72;0;NA - Closed Roof;0;0%;4.6;$2;-0.5;11%;2%;16%;42;4.5;$2;23%;0%;23%;17
;@PHI - A Nola (R);@PHI;Citizens Bank Park;;;6;19.4;1.5;0.36;857.1;;5.64;18.7;0%;0;0.271;0.171;0.22;0.183;0.38;0.4;1;0;0;;50%;50;3.9;4.7;-0.3;135;8.5;48;57;85.64;6.27;Out;0.7;2%;3.6;$-5;-1.1;8%;3%;27%;59;3.9;$-5;13%;6%;46%;15
;@MIL - A Houser (R);@MIL;Miller Park;;;5.77;17.7;1.4;-0.32;641.1;;6.09;9.7;0%;0;0.266;-0.04;0.129;0.062;0.29;0.516;1;0;0;;59%;64;4.2;4.4;0.2;105;8.5;60;66;75.96;8.89;To Left;0.84;21%;4.3;$2;-0.8;13%;4%;27%;61;7.2;$2;18%;6%;12%;16
;@TEX - K Gibson (R);@TEX;Globe Life Field;;;6.93;21.9;1.7;-0.71;433.1;;7.64;2.6;0%;0;0.346;0.024;0.161;-0.056;0.444;0.29;1;0;0;;9%;44;3.9;5.2;-0.3;161;9;41;79;93.03;10.02;To Left;0.44;1%;7.3;$8;1;37%;18%;37%;61;7.6;$8;23%;17%;23%;17
;CWS - D Keuchel (L);CWS;Comerica Park;;;6.1;19;1.5;-0.43;554.5;;6.53;0;0%;0;0.466;0.16;0.188;0.045;0.625;0.094;1;0;0;;21%;39;4.3;4.8;0.2;119;9;30;76;84.79;10.87;From Right;0.65;7%;6.3;$1;-0.3;18%;6%;26%;60;7.8;$1;36%;18%;36%;11
;WSH - P Corbin (L);WSH;Citi Field;;;6.37;20.4;1.5;-0.38;530.8;;6.75;14.2;0%;0;0.367;-0.032;0.222;0.002;0.472;0.333;1;0;0;;16%;24;4.2;4.4;0;108;8.5;39;56;82.78;8.18;Out;0.74;4%;8.1;$-2;0.5;32%;9%;19%;61;7.4;$-2;50%;12%;25%;16
;SD - L Perdomo (R);SD;Dodger Stadium;;;5.46;17.3;1.3;-0.63;606.7;;6.09;0;0%;0;0.476;0.068;0.526;0.097;0.816;0.368;1;0;0;;31%;45;5.1;3.5;0.2;-201;8.5;67;46;69.38;4.09;To Right;0.64;1%;6;$2;0;17%;14%;36%;41;7;$2;25%;18%;25%;16
;@LAD - D May (R);@LAD;Dodger Stadium;;;8.58;30.1;1.9;-1.06;343.2;;9.64;2.6;0%;0;0.402;-0.083;0.355;-0.089;0.629;0.371;1;0;0;;6%;28;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;12.8;$2;1.1;19%;6%;4%;62;14.7;$2;75%;25%;6%;16
;SD - L Perdomo (R);SD;Dodger Stadium;;;5.7;18;1.4;-1.5;407.1;;7.2;2.6;0%;0;0.336;0;0.264;0.059;0.473;0.209;1;0;0;;29%;28;5.1;3.5;0.2;-201;8.5;67;46;69.38;4.09;To Right;0.64;1%;7.2;$1;-0.5;26%;12%;32%;65;6.8;$1;31%;12%;25%;16
;@BOS - R Brasier (R);@BOS;Fenway Park;;;4.8;13.5;1.3;-0.84;685.7;;5.64;;0%;0;0.231;0.071;0.146;0.046;0.271;0.479;1;0;0;;83%;61;4.8;4.3;-0.5;-125;9;61;61;84.1;7.6;Out;0.65;2%;2.7;$-2;-1.7;7%;3%;42%;64;3;$-2;13%;6%;73%;15
;@TEX - K Gibson (R);@TEX;Globe Life Field;;;6.92;21.5;1.7;-1.39;364.2;;8.31;27.7;0%;0;0;0;0;0;0;;1;0;0;;3%;44;3.9;5.2;-0.3;161;9;41;79;93.03;10.02;To Left;0.44;1%;8.8;$5;0.4;44%;17%;26%;34;9.1;$5;52%;11%;11%;17
;@LAD - D May (R);@LAD;Dodger Stadium;;;5.89;18.1;1.5;0.25;841.4;;5.64;;0%;0;0.328;0.092;0.279;0.237;0.5;0.279;1;0;0;;83%;45;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;4.6;$-3;-1.2;12%;4%;32%;62;3;$-3;6%;6%;43%;16
;@LAD - D May (R);@LAD;Dodger Stadium;;;5.81;18.9;1.4;0.17;830;;5.64;2.6;0%;0;0.321;-0.055;0.159;-0.074;0.355;0.178;1;0;0;;88%;45;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;6.9;$-3;-0.2;32%;13%;39%;61;5.4;$-3;31%;12%;50%;16
;OAK - S Manaea (L);OAK;Angel Stadium of Anaheim;;;5.25;14.7;1.4;-1.95;375;;7.2;2.6;0%;0;0.369;0.262;0.3;0.3;0.533;0.233;1;0;0;;94%;13;4.6;5;0.3;113;9.5;35;43;68.55;5.19;Out;0.7;1%;4.6;$7;-0.5;8%;6%;26%;60;8.2;$7;25%;25%;31%;16
;@PHI - A Nola (R);@PHI;Citizens Bank Park;;;5.99;18.6;1.5;-0.54;544.5;;6.53;0;0%;0;0.268;-0.205;0.18;-0.215;0.38;0.24;1;0;0;;50%;50;3.9;4.7;-0.3;135;8.5;48;57;85.64;6.27;Out;0.7;2%;5.3;$2;-0.8;27%;14%;43%;55;4.9;$2;33%;13%;53%;15
;@DET - M Fulmer (R);@DET;Comerica Park;;;5.55;18.6;1.3;-1.2;462.5;;6.75;1.9;0%;0;0.281;-0.166;0.146;-0.093;0.359;0.379;1;0;0;;6%;39;4.8;4.3;-0.2;-129;9;70;76;84.79;10.87;From Right;0.65;7%;5.1;$5;-0.7;27%;12%;43%;62;6.7;$5;20%;20%;33%;15
;WSH - P Corbin (L);WSH;Citi Field;;;5.42;16.5;1.4;-0.22;774.3;;5.64;0;0%;0;0.2;-0.124;0.071;0.014;0.214;0.357;1;0;0;;37%;38;4.2;4.4;0;108;8.5;39;56;82.78;8.18;Out;0.74;4%;3.5;$-3;-1.4;16%;8%;41%;48;0;$-3;0%;0%;100%;3
;TB - R Yarbrough (L);TB;Fenway Park;;;5.04;16;1.2;-0.6;720;;5.64;11.6;0%;0;0;0;0;0;0;0;1;0;0;;63%;61;4.3;4.8;0;115;9;39;61;84.1;7.6;Out;0.65;2%;0.5;$0;-1.4;0%;0%;26%;15;0.5;$0;0%;0%;26%;15
;OAK - S Manaea (L);OAK;Angel Stadium of Anaheim;;;5.44;17.3;1.3;-0.87;544;;6.31;5.2;0%;0;0;0;0;0;0;;1;0;0;;36%;13;4.6;5;0.3;113;9.5;35;43;68.55;5.19;Out;0.7;1%;1.8;$-4;-3.5;0%;0%;50%;6;1.8;$-4;0%;0%;50%;6
;@HOU - L McCullers (R);@HOU;Minute Maid Park;;;6.06;17.1;1.6;-0.47;550.9;;6.53;23.6;0%;0;0.204;-0.176;0.058;-0.136;0.192;0.462;1;0;0;;37%;42;3.8;5.3;-0.1;172;9;50;50;72;0;NA - Closed Roof;0;0%;4.4;$4;-1.3;19%;9%;50%;61;7.1;$4;29%;17%;35%;17
;@PHI - A Nola (R);@PHI;Citizens Bank Park;;;5.49;17.8;1.3;-0.15;784.3;;5.64;4.5;0%;0;0.347;-0.173;0.175;-0.408;0.46;0.254;1;0;0;;50%;50;3.9;4.7;-0.3;135;8.5;48;57;85.64;6.27;Out;0.7;2%;5.6;$0;-0.1;16%;10%;30%;59;1.6;$0;0%;0%;26%;15
;CWS - D Keuchel (L);CWS;Comerica Park;;;5.72;19;1.4;-2.59;301.1;;8.31;16.1;0%;0;0.791;0.411;1;0.742;1.5;0.125;1;0;0;;8%;39;4.3;4.8;0.2;119;9;30;76;84.79;10.87;From Right;0.65;7%;11.1;$10;0.8;10%;7%;5%;56;11.1;$10;54%;36%;27%;11
;@LAD - D May (R);@LAD;Dodger Stadium;;;6.56;20.2;1.6;-1.3;385.9;;7.86;4.5;0%;0;0.294;-0.016;0.182;0.025;0.423;0.365;1;0;0;;3%;45;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;6.2;$6;-0.6;25%;14%;35%;62;12.1;$6;12%;12%;6%;16
;WSH - P Corbin (L);WSH;Citi Field;;;4.83;14.8;1.2;-0.81;690;;5.64;0;0%;0;0;0;0;0;0;;1;0;0;;45%;24;4.2;4.4;0;108;8.5;39;56;82.78;8.18;Out;0.74;4%;4.7;$0;-0.8;25%;12%;50%;16;4.7;$0;25%;12%;50%;16
;@LAD - D May (R);@LAD;Dodger Stadium;;;6.35;21.2;1.5;-1.51;373.5;;7.86;0;0%;0;0.324;-0.116;0.177;-0.252;0.438;0.377;1;0;0;;1%;28;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;6.9;$6;0.2;37%;17%;43%;62;10.2;$6;50%;31%;25%;16
;@LAD - D May (R);@LAD;Dodger Stadium;;;5.74;16.3;1.5;-2.79;287;;8.53;2.6;0%;0;0;0;0;0;0;;1;0;0;;50%;45;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;8.2;$13;0.5;25%;12%;6%;16;8.2;$13;25%;12%;6%;16
;@LAD - D May (R);@LAD;Dodger Stadium;;;5.04;15.6;1.3;-0.6;720;;5.64;14.2;0%;0;0.219;-0.067;0.137;0.06;0.274;0.233;1;0;0;;54%;28;3.5;5.1;-0.2;183;8.5;33;46;69.38;4.09;To Right;0.64;1%;3.4;$-1;-1.5;12%;6%;48%;62;1.2;;6%;0%;62%;16
;@HOU - L McCullers (R);@HOU;Minute Maid Park;;;5.19;16.2;1.3;-2.01;370.7;;7.2;0;0%;0;0;0;0;0;0;;1;0;0;;21%;42;3.8;5.3;-0.1;172;9;50;50;72;0;NA - Closed Roof;0;0%;8.4;$7;0.7;16%;16%;8%;12;8.4;$7;16%;16%;8%;12
;@COL - K Freeland (L);@COL;Coors Field;;;8.95;29.5;2.1;2.64;895;;6.31;4.5;0%;0;0;-0.689;0;-0.667;0;0;1;0;0;;80%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;8.9;$3;1.5;37%;12%;12%;8;8.9;$3;37%;12%;12%;8
;ARI - Z Gallen (R);ARI;Coors Field;;;10.19;33.6;2.4;2.55;636.9;;7.64;20.6;0%;0;0.439;0.092;0.318;0.126;0.642;0.169;1;0;0;;50%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;9.9;$-5;0.8;41%;18%;30%;60;6.8;$-5;31%;18%;50%;16
;@COL - K Freeland (L);@COL;Coors Field;;;8.52;27.2;2.1;1.99;774.5;;6.53;14.2;0%;0;0.296;0.047;0.029;-0.063;0.265;0.294;1;0;0;;72%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;4.3;$-4;-1.8;18%;4%;40%;61;2.9;$-4;11%;0%;52%;17
;@COL - K Freeland (L);@COL;Coors Field;;;8.84;29.2;2.1;2.09;736.7;;6.75;4.5;0%;0;0.278;-0.007;0.167;-0.005;0.389;0.185;1;0;0;;62%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;7;$-4;-0.6;26%;13%;37%;61;4.9;$-4;11%;5%;41%;17
;ARI - Z Gallen (R);ARI;Coors Field;;;8.02;27.1;1.9;0.82;572.9;;7.2;0;0%;0;0.312;0.137;0.103;0.103;0.385;0.179;1;0;0;;98%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;6;$-2;-0.5;8%;0%;5%;60;6;$-2;31%;0%;18%;16
;@COL - K Freeland (L);@COL;Coors Field;;;7.46;23.3;1.8;1.82;1065.7;;5.64;;0%;0;0.292;0.008;0.036;-0.041;0.25;0.393;1;0;0;;98%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;;$0;;;;;0;;$0;0%;0%;0%;17
;ARI - Z Gallen (R);ARI;Coors Field;;;9.54;31.9;2.2;1.9;596.2;;7.64;14.9;0%;0;0.321;-0.011;0.149;-0.064;0.404;0.298;1;0;0;;36%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;6.9;$2;0.2;31%;15%;36%;60;6.7;$2;31%;6%;18%;16
;@COL - K Freeland (L);@COL;Coors Field;;;10.17;35.4;2.3;0.75;423.8;;9.42;11.6;0%;0;0.467;0.112;0.231;0.109;0.641;0.128;1;0;0;;52%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;9;$5;0.3;33%;8%;17%;62;7.9;$5;41%;5%;29%;17
;@COL - K Freeland (L);@COL;Coors Field;;;10.56;36.2;2.4;1.81;502.9;;8.75;13.5;0%;0;0.426;0.018;0.15;-0.115;0.575;0.125;1;0;0;;21%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;9.3;$0;0.3;31%;13%;22%;61;6.5;$0;29%;11%;52%;17
;ARI - Z Gallen (R);ARI;Coors Field;;;7.96;25.9;1.9;0.98;612.3;;6.98;2.6;0%;0;0.331;0.012;0.214;-0.131;0.443;0.379;1;0;0;;91%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;7.3;$0;-0.5;30%;13%;35%;60;6.1;$0;31%;6%;43%;16
;SF - T Anderson (L);SF;Minute Maid Park;;;9.68;33.5;2.2;2.04;605;;7.64;9;0%;0;0.294;-0.056;0.203;-0.03;0.405;0.176;1;0;0;;80%;42;5.4;4.2;0;-164;9.5;57;50;72;0;NA - Closed Roof;0;0%;9.5;$-4;0.5;38%;19%;36%;68;7.8;$-4;37%;12%;43%;16
;BAL - A Cobb (R);BAL;Citizens Bank Park;;;9.08;29.5;2.2;2.77;908;;6.31;9;0%;0;0.26;-0.112;0.14;-0.04;0.287;0.349;1;0;0;;80%;50;5.3;3.8;0.1;-194;9;62;57;83.2;6.97;Out;0.78;3%;6.8;$-7;-0.4;35%;11%;39%;53;6.1;$-7;33%;11%;33%;9
;@NYM - R Porcello (R);@NYM;Citi Field;;;9.32;30.6;2.2;2.34;716.9;;6.98;16.8;0%;0;0.364;0.038;0.232;0.1;0.521;0.179;1;0;0;Jansen Visconti;91%;38;5.1;4;1;-160;9;74;56;78.8;10.1;Out;0.82;3%;9.3;$-9;0.8;48%;17%;30%;68;6.2;$-9;25%;16%;66%;12
;ATL - T Toussaint (R);ATL;Yankee Stadium;;;9.01;29.9;2.1;2.03;693.1;;6.98;10.9;0%;0;0.331;-0.016;0.172;0.172;0.379;0.276;2;0;0;;67%;81;5.2;4.4;-0.4;-144;9.5;68;57;79.5;9.19;Right To Left;0.81;3%;5.6;$-4;-0.5;6%;1%;9%;61;6.1;$-4;26%;6%;33%;15
;BAL - A Cobb (R);BAL;Citizens Bank Park;;;8.83;29.2;2.1;2.3;802.7;;6.53;6.4;0%;0;0.162;-0.012;0.077;0.077;0.231;0.231;1;0;0;;83%;50;5.3;3.8;0.1;-194;9;62;57;83.2;6.97;Out;0.78;3%;2.8;$-2;-0.5;3%;0%;9%;53;2.8;$-2;22%;0%;55%;9
;SF - T Anderson (L);SF;Minute Maid Park;;;10.59;36;2.5;2.28;557.4;;8.31;22;0%;0;0.593;0.208;0.478;0.23;0.913;0.072;1;0;0;;67%;42;5.4;4.2;0;-164;9.5;57;50;72;0;NA - Closed Roof;0;0%;10.8;$-2;1.3;48%;11%;22%;68;8.6;$-2;37%;18%;25%;16
;TB - A Kittredge (R);TB;Fenway Park;;;8.94;28.6;2.2;1.74;638.6;;7.2;2.6;0%;0;0.301;-0.255;0.14;-0.296;0.385;0.294;1;0;0;;80%;61;5.1;5.5;0.3;109;10.5;40;63;81.89;11.87;To Left;0.68;1%;9.1;$-7;0;40%;10%;35%;57;6.8;$-7;25%;12%;50%;16
;@CLE - A Plutko (R);@CLE;Progressive Field;;;9.21;30.9;2.2;2.01;657.9;;7.2;0;0%;0;0.385;0.017;0.206;0.052;0.471;0.147;2;0;0;;91%;64;4.8;4.8;0.7;-105;9.5;50;58;80.45;5.39;In;0.69;1%;8.7;$-5;0.5;29%;15%;29%;57;8.4;$-5;38%;23%;46%;13
;@COL - K Freeland (L);@COL;Coors Field;;;8.76;28.8;2.1;1.12;547.5;;7.64;;0%;0;0.247;-0.142;0.074;-0.228;0.278;0.352;1;0;0;;36%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;7.7;$4;0.4;31%;18%;33%;60;8.4;$4;41%;29%;41%;17
;@COL - K Freeland (L);@COL;Coors Field;;;9.15;28.7;2.3;1.51;571.9;;7.64;5.2;0%;0;0.312;0.03;0.238;0.157;0.476;0.238;1;0;0;;16%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;6.5;$2;-0.1;16%;9%;24%;61;6.5;$2;35%;11%;47%;17
;OAK - M Fiers (R);OAK;Angel Stadium of Anaheim;;;9.35;30.9;2.2;2.15;667.9;;7.2;19.4;0%;0;0.404;-0.008;0.216;-0.053;0.51;0.19;1;0;0;;96%;13;5.1;4;0.3;-157;9;37;46;69.96;4.69;To Right;0.68;1%;10.5;$-9;1.2;42%;17%;26%;73;8.4;$-9;23%;11%;29%;17
;@COL - K Freeland (L);@COL;Coors Field;;;9.27;30.8;2.2;1.18;515;;8.09;22;0%;0;0.352;0.013;0.188;-0.007;0.438;0.292;1;0;0;;21%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;7.3;$3;0;37%;18%;39%;61;6.5;$3;41%;5%;35%;17
;MIN - T Clippard (R);MIN;Miller Park;;;10.47;37.2;2.4;2.61;615.9;;7.86;7.1;0%;0;0.367;-0.026;0.223;-0.081;0.479;0.33;1;0;0;;67%;64;4.9;4.7;0.5;-115;9.5;45;42;72.63;4.4;Right To Left;0.67;0%;10.2;$-6;0.8;29%;12%;24%;58;8.9;$-6;35%;21%;57%;14
;SD - G Richards (R);SD;Dodger Stadium;;;9.34;32.3;2.1;2.14;667.1;;7.2;0;0%;0;0.346;0.045;0.228;0.012;0.476;0.179;1;0;0;;88%;45;4.8;3.8;-0.1;-152;8.5;74;47;71.45;3.95;To Right;0.58;1%;8.6;$-10;0.1;43%;13%;21%;65;6.2;$-10;23%;0%;17%;17
;ARI - Z Gallen (R);ARI;Coors Field;;;10.08;35.7;2.3;0.66;420;;9.42;13.2;0%;0;0.372;-0.105;0.188;-0.191;0.474;0.273;1;0;0;;21%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;10.4;$4;1.2;41%;21%;36%;60;11.3;$4;50%;25%;37%;16
;SF - T Anderson (L);SF;Minute Maid Park;;;8.82;29.1;2.1;1.84;678.5;;6.98;2.6;0%;0;0.417;0.067;0.328;0.145;0.625;0.078;1;0;0;;67%;42;5.4;4.2;0;-164;9.5;57;50;72;0;NA - Closed Roof;0;0%;8.5;$-3;-0.1;36%;11%;23%;68;8.8;$-3;56%;18%;18%;16
;ARI - Z Gallen (R);ARI;Coors Field;;;9.82;33.6;2.3;-0.26;363.7;;10.08;16.1;0%;0;0.372;-0.082;0.196;-0.039;0.506;0.152;1;0;0;;69%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;9.5;$9;1;38%;20%;31%;60;11.9;$9;62%;25%;12%;16
;@CLE - A Plutko (R);@CLE;Progressive Field;;;8.63;30.8;1.9;1.88;719.2;;6.75;9.7;0%;0;0.28;-0.038;0.186;-0.031;0.395;0.349;2;0;0;;98%;17;4.8;4.8;0.7;-105;9.5;50;58;80.45;5.39;In;0.69;1%;5.7;$-7;-1.1;14%;5%;31%;57;7.4;$-7;30%;15%;53%;13
;@CLE - A Plutko (R);@CLE;Progressive Field;;;8.77;29.4;2.1;1.57;626.4;;7.2;7.1;0%;0;0.398;0.051;0.293;-0.007;0.579;0.3;2;0;0;;75%;64;4.8;4.8;0.7;-105;9.5;50;58;80.45;5.39;In;0.69;1%;8.8;$-4;0.6;43%;24%;38%;57;7;$-4;30%;15%;46%;13
;@CLE - A Plutko (R);@CLE;Progressive Field;;;8.72;29.1;2.1;1.97;726.7;;6.75;9.7;0%;0;0.351;-0.006;0.24;0.018;0.488;0.357;2;0;0;;91%;17;4.8;4.8;0.7;-105;9.5;50;58;80.45;5.39;In;0.69;1%;7.9;$-6;0.2;33%;10%;33%;57;6.6;$-6;38%;7%;38%;13
;ATL - T Toussaint (R);ATL;Yankee Stadium;;;8.73;29.3;2.1;2.64;970;;6.09;7.1;0%;0;0.306;-0.118;0.259;-0.041;0.476;0.218;2;0;0;;50%;45;5.2;4.4;-0.4;-144;9.5;68;57;79.5;9.19;Right To Left;0.81;3%;8.6;$-12;0.3;31%;15%;38%;63;3.8;$-12;20%;6%;60%;15
;CHC - J Lester (L);CHC;Progressive Field;;;8.54;26.9;2.1;2.01;776.4;;6.53;7.8;0%;0;0.479;0.142;0.344;0.22;0.703;0.234;2;0;0;;96%;17;4.8;4.8;0.3;-103;9.5;50;58;80.45;5.39;In;0.69;1%;7.9;$-3;-0.5;37%;15%;38%;59;6;$-3;40%;13%;46%;15
;OAK - M Fiers (R);OAK;Angel Stadium of Anaheim;;;9.05;31.5;2.1;1.85;646.4;;7.2;13.9;0%;0;0.336;0.093;0.256;0.089;0.513;0.359;1;0;0;;73%;11;5.1;4;0.3;-157;9;37;46;69.96;4.69;To Right;0.68;1%;8.6;$-4;0.4;24%;13%;25%;58;9.9;$-4;33%;26%;26%;15
;SF - T Anderson (L);SF;Minute Maid Park;;;8.16;26.2;2;1.85;816;;6.31;14.2;0%;0;0.31;-0.053;0.208;0.068;0.434;0.208;1;0;0;;62%;54;5.4;4.2;0;-164;9.5;57;50;72;0;NA - Closed Roof;0;0%;6.1;$-1;-0.1;26%;13%;39%;68;6;;37%;6%;31%;16
;@BOS - M Perez (L);@BOS;Fenway Park;;;8.76;26.5;2.2;2.23;796.4;;6.53;13.5;0%;0;0.288;0.031;0.053;0.053;0.263;0.158;1;0;0;;22%;61;5.5;5.1;0.7;-118;10.5;60;63;81.89;11.87;To Left;0.68;1%;5.1;$-3;-0.6;7%;1%;20%;64;4.7;$-3;25%;0%;56%;16
;MIN - T Clippard (R);MIN;Miller Park;;;7.91;25.3;1.9;1.82;878.9;;6.09;0;0%;0;0.263;-0.146;0.05;-0.217;0.267;0.129;1;0;0;;83%;64;4.9;4.7;0.5;-115;9.5;45;42;72.63;4.4;Right To Left;0.67;0%;4.3;$1;-1.6;20%;3%;33%;60;5.4;$1;42%;7%;35%;14
;OAK - M Fiers (R);OAK;Angel Stadium of Anaheim;;;8.37;26.4;2.1;1.17;597.9;;7.2;7.8;0%;0;0.337;-0.005;0.159;0.026;0.432;0.068;1;0;0;;94%;11;5.1;4;0.3;-157;9;37;46;69.96;4.69;To Right;0.68;1%;6.2;$3;-0.2;11%;1%;10%;60;6.7;$3;41%;5%;29%;17
;SF - T Anderson (L);SF;Minute Maid Park;;;8.44;26.2;2.1;1.02;562.7;;7.42;2.6;0%;0;0.322;-0.037;0.109;-0.093;0.391;0.156;1;0;0;;54%;54;5.4;4.2;0;-164;9.5;57;50;72;0;NA - Closed Roof;0;0%;7.4;$2;-0.6;32%;13%;38%;68;8.7;$2;50%;12%;25%;16
;ARI - Z Gallen (R);ARI;Coors Field;;;7.17;22.6;1.8;1.53;1024.3;;5.64;20.3;0%;0;0.251;0.051;0.042;0.042;0.284;0.2;1;0;0;;50%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;4;$-4;-1.5;15%;5%;40%;60;1.7;$-4;6%;0%;43%;16
;@BOS - M Perez (L);@BOS;Fenway Park;;;7.74;23.7;1.9;1.43;774;;6.31;21.3;0%;0;0;0;0;0;0;;1;0;0;;55%;61;5.5;5.1;0.7;-118;10.5;60;63;81.89;11.87;To Left;0.68;1%;3.3;$3;-1.6;7%;5%;43%;51;5.2;$3;18%;12%;43%;16
;SEA - M Gonzales (L);SEA;Globe Life Field;;;8.7;28.9;2.1;0.84;511.8;;7.86;0;0%;0;0.307;-0.059;0.1;-0.107;0.357;0.343;1;0;0;;94%;65;4.6;4;0.2;-133;8.5;42;50;72;0;NA - Closed Roof;0;0%;7.9;$2;0.8;40%;20%;30%;60;7.1;$2;33%;20%;33%;15
;@COL - K Freeland (L);@COL;Coors Field;;;6.99;21.6;1.7;0.68;699;;6.31;6.4;0%;0;0.388;0.132;0.319;0.166;0.574;0.234;1;0;0;;85%;100;5.9;5.7;0.5;-108;11.5;35;95;85.2;4.9;Left To Right;0.15;1%;6.7;$-3;-0.4;32%;19%;49%;61;5.2;$-3;17%;17%;58%;17
;TB - A Kittredge (R);TB;Fenway Park;;;8.27;22.9;2.2;2.63;1181.4;;5.64;7.8;0%;0;0.237;-0.062;0.054;-0.076;0.207;0.25;1;0;0;;50%;39;5.1;5.5;0.3;109;10.5;40;63;81.89;11.87;To Left;0.68;1%;4.7;$-8;-2.1;17%;5%;42%;57;3.9;$-8;18%;0%;31%;16
;@DET - T Alexander (L);@DET;Comerica Park;;;8.32;26.1;2.1;1.34;640;;6.98;5.2;0%;0;0.403;0.063;0.32;0.176;0.56;0.38;1;0;0;;91%;39;4.7;4.4;0.1;-120;9;55;55;79.7;5.81;To Right;0.51;0%;8.4;$-5;0.8;45%;18%;31%;60;6.2;$-5;18%;12%;37%;16
;ARI - Z Gallen (R);ARI;Coors Field;;;8.36;25.5;2.1;0.27;464.4;;8.09;6.4;0%;0;0.352;0.031;0.188;0.086;0.473;0.188;1;0;0;;36%;100;5.7;5.9;0;100;11.5;65;95;85.2;4.9;Left To Right;0.15;1%;6;$6;-0.8;28%;15%;43%;60;8.3;$6;31%;18%;18%;16
;SEA - M Gonzales (L);SEA;Globe Life Field;;;9.46;32.4;2.2;0.71;450.5;;8.75;12.3;0%;0;0.464;0.157;0.64;0.566;0.88;0.48;1;0;0;;78%;65;4.6;4;0.2;-133;8.5;42;50;72;0;NA - Closed Roof;0;0%;9.2;$1;0.2;11%;3%;8%;60;9.2;$1;46%;13%;33%;15
;MIN - T Clippard (R);MIN;Miller Park;;;7.67;25.6;1.8;1.14;697.3;;6.53;0;0%;0;0.307;-0.235;0.179;-0.199;0.41;0.244;1;0;0;;96%;55;4.9;4.7;0.5;-115;9.5;45;42;72.63;4.4;Right To Left;0.67;0%;7.6;$-1;0.2;27%;10%;27%;58;4.2;;7%;0%;14%;14
;CHC - J Lester (L);CHC;Progressive Field;;;9.18;31.9;2.1;2.2;706.2;;6.98;7.1;0%;0;0.313;-0.001;0.167;-0.09;0.41;0.154;2;0;0;;50%;17;4.8;4.8;0.3;-103;9.5;50;58;80.45;5.39;In;0.69;1%;8.2;$-7;-0.4;42%;13%;40%;59;5.7;$-7;26%;6%;53%;15
